wifi_pca_0,wifi_pca_1,wifi_pca_2,wifi_pca_3,wifi_pca_4,wifi_pca_5,wifi_pca_6,wifi_pca_7,wifi_pca_8,wifi_pca_9,wifi_pca_10,wifi_pca_11,wifi_pca_12,wifi_pca_13,wifi_pca_14,wifi_pca_15,wifi_pca_16,wifi_pca_17,wifi_pca_18,wifi_pca_19,wifi_pca_20,wifi_pca_21,wifi_pca_22,wifi_pca_23,wifi_pca_24,wifi_pca_25,wifi_pca_26,wifi_pca_27,wifi_pca_28,wifi_pca_29,wifi_pca_30,wifi_pca_31,wifi_pca_32,wifi_pca_33,wifi_pca_34,wifi_pca_35,light_f1,light_f2,light_f3,light_f4,light_f5,light_f6,light_f7,light_f8,light_clear,light_nir,x,y
-4.3157749774548317e-16,-6.435160804651139e-17,-6.517355451259132e-16,-1.0989592559915593e-15,2.9270859397644857e-16,2.4844154980929387e-17,6.109685620985453e-16,4.521625893300331e-16,5.781351486995309e-16,-6.263193282178526e-16,1.5229807444815574e-16,2.0869716670860267e-16,5.4260845116436395e-17,1.0720704776514234e-15,2.041659995802334e-15,-1.1206888270621547e-15,-3.053088811550993e-16,-1.2226568875051653e-15,-8.17393852046746e-16,4.462177734872667e-16,3.9862918059989576e-16,7.514403536547451e-16,-3.1505336192492345e-16,-1.219545196376929e-15,1.5500097371561042e-16,-5.573982030303346e-16,-1.2681346879258783e-15,-1.475781353545933e-15,-1.7360329640831395e-16,5.834624162628895e-16,5.689874786166321e-16,-1.4493660090056955e-17,-2.216875725529471e-16,4.1019868323063846e-16,-7.115791780884351e-16,-4.528065051163716e-16,-1.8492112116524503e-20,-1.2913974419333412e-20,-1.1844716654018613e-20,-1.8568576239984508e-20,-7.900337407008612e-21,-1.5589624204368293e-20,-1.9851413816606345e-20,-1.555270480718458e-20,-3.48557043400168e-20,-2.6647565272258966e-20,329.5186258941595,227.26093752938516
-4.312839981713198e-16,-6.436645759183285e-17,-6.520043803893643e-16,-1.0990610843717428e-15,2.923613280009259e-16,2.4858328834636875e-17,6.108946119841291e-16,4.520025908883561e-16,5.78060194841087e-16,-6.263790773190653e-16,1.5235729794149805e-16,2.087572010889804e-16,5.423122125564395e-17,1.0720569600356848e-15,2.041588108935147e-15,-1.1205826005360606e-15,-3.0529372420004085e-16,-1.2226793371210556e-15,-8.173552024893148e-16,4.461107921183065e-16,3.9858135759223383e-16,7.514418728909427e-16,-3.150901471632506e-16,-1.219623086345827e-15,1.550121195752567e-16,-5.574349492978649e-16,-1.2681131387135207e-15,-1.4757863154530112e-15,-1.7362659441740566e-16,5.834514839010945e-16,5.689572813814592e-16,-1.4507860042604982e-17,-2.2171158909948527e-16,4.1019249478671865e-16,-7.1157354642552e-16,-4.528333110666086e-16,1.69151827010106e-27,7.186583513356666e-28,8.776700608920766e-28,1.902955333487646e-27,7.885295971223286e-28,2.0608987297039045e-27,2.7315845735373155e-27,1.483095768559926e-27,5.173625224421443e-27,1.7482550107047414e-27,521.5417137605283,491.203917709954
-1.3352964014351947e-11,1.4828626999340007e-10,-1.9579210256857592e-11,-8.069998196815227e-11,2.916786085011738e-11,-1.7990323182267348e-11,-3.9899596405786825e-11,-4.203137179234289e-11,3.468230138862135e-11,2.88292529548277e-11,-2.9125947812589134e-11,-2.6090728732401034e-11,2.808544021833917e-11,-3.0991722043146726e-13,7.338577181446919e-12,4.035508612189953e-11,-4.536154285121203e-11,-1.964818640443911e-11,2.4804075987467627e-11,4.579106416090572e-11,1.3958110287509908e-11,8.835261238475977e-12,-2.9015727447463193e-11,-1.2605167565556603e-11,9.026461554640371e-12,-2.7625770302711573e-11,-2.5016803745439216e-11,1.1492980041965771e-11,1.6699187684042818e-11,1.0674262739784886e-12,6.698540221103075e-15,-2.5485648762574512e-12,2.7569015662021007e-12,-2.106080379545696e-12,7.48213597817766e-12,-1.4863975880631794e-11,-1.2861087195226162e-11,-1.9013445332061174e-11,-1.4888574748073147e-11,-1.2861162655697367e-11,-1.561470744371185e-11,-1.2929853368537358e-11,-1.5984552223513582e-11,-1.8697911274845325e-11,-1.6552575282657855e-11,-1.0777485674740017e-11,687.7210142476396,224.92832558673933
-4.3043968589301614e-16,-6.444805365395313e-17,-6.523499572546042e-16,-1.0989808332311983e-15,2.922671943441311e-16,2.4790754087695655e-17,6.112423459644387e-16,4.512637290372998e-16,5.787758383384445e-16,-6.260868748928957e-16,1.5245921551200754e-16,2.0841514492172762e-16,5.413287862951529e-17,1.0723140556596275e-15,2.0419157571816767e-15,-1.1200123285362286e-15,-3.050781573484191e-16,-1.222502981807803e-15,-8.172502437961492e-16,4.459106729093365e-16,3.9854685766091906e-16,7.511096183879355e-16,-3.1494712580705346e-16,-1.2195226258303854e-15,1.5476888625883948e-16,-5.572443326966363e-16,-1.2681669074840465e-15,-1.4757956355272017e-15,-1.736351586427434e-16,5.836805016685318e-16,5.687751849733987e-16,-1.4336871763572323e-17,-2.2169653856749458e-16,4.1026418694985173e-16,-7.116806803579391e-16,-4.526347127949303e-16,4.6466948458348756e-20,1.9741969097395057e-20,2.4110065958630378e-20,5.2275223311588585e-20,2.166133023331212e-20,5.661399241958235e-20,7.503814809449393e-20,4.074143690280398e-20,1.4212232128913402e-19,4.802553121580912e-20,509.2391376680595,492.68426501976217
2.346081035509429e-10,5.418639339789179e-09,-6.209861933840937e-10,-3.502496880285659e-09,-2.259241443303224e-09,-2.3003798059256417e-09,-3.2691532216025585e-09,-2.962131618282996e-10,-6.599108837609485e-10,-3.305273867580598e-10,-1.5388485424527467e-09,1.6215855889633282e-09,-1.5506691545973672e-09,-2.7994836349381456e-09,1.0985928739444802e-09,-1.1961870232394423e-09,1.567549125497228e-09,-8.381746565526918e-10,-1.902678512159746e-09,6.060579083655833e-11,-1.892452800354082e-09,1.7089127509778572e-09,-5.693265352138502e-10,1.066278909882431e-09,-5.27301395867068e-10,5.025850492001247e-10,1.4927843525014955e-09,9.99241220061076e-11,5.846119696994066e-10,1.7234975188710044e-09,1.8085472319739443e-09,-1.2683051032702948e-09,-1.1650451039766233e-09,8.40704323016451e-10,-6.205543343094681e-10,-1.4536742841662761e-09,-3.821253313773809e-10,-7.978867566649228e-10,-4.6006395915121345e-10,-3.8442377059411115e-10,-6.932249774216359e-10,-3.5846176027476417e-10,-5.87113357930491e-10,-5.572571848411201e-10,-1.6142112646555518e-10,-3.988873953364447e-10,551.759455254105,285.3070273005428
-4.312668815331193e-16,-6.43694440227233e-17,-6.52012050973309e-16,-1.0990564543743806e-15,2.9236391652087005e-16,2.4860138121348327e-17,6.108984505826029e-16,4.519941363517365e-16,5.780564966166731e-16,-6.263764224466149e-16,1.5235636279338712e-16,2.08765138086459e-16,5.422553666439782e-17,1.0720604558768505e-15,2.0415921253181106e-15,-1.1205792919669074e-15,-3.0529868601583067e-16,-1.222677906488843e-15,-8.173577386587873e-16,4.461086210087871e-16,3.985782986515286e-16,7.514433046549204e-16,-3.1508776005152816e-16,-1.2196172128040023e-15,1.5501028943043952e-16,-5.574328952296497e-16,-1.2681085822336714e-15,-1.4757858194747958e-15,-1.7362321934723341e-16,5.834550001721165e-16,5.689577685099627e-16,-1.450375935712391e-17,-2.2171066878944123e-16,4.1019055754748407e-16,-7.115797378456481e-16,-4.528354403309075e-16,1.3826660435331589e-22,1.256783305836139e-21,4.035314335889576e-22,4.180232501799745e-22,1.2264795360173232e-21,2.192020292894364e-22,1.339880727145319e-21,6.265726532666002e-22,1.1339361806330565e-21,1.9239110331828873e-21,578.2994755938469,525.8362324072756
-4.312839982139168e-16,-6.436645758791377e-17,-6.520043803716877e-16,-1.0990610843752428e-15,2.923613280056098e-16,2.485832883767234e-17,6.108946119665614e-16,4.52002590925927e-16,5.780601948046868e-16,-6.263790773340567e-16,1.5235729793611418e-16,2.087572011061926e-16,5.423122126032785e-17,1.0720569600225132e-15,2.0415881089184714e-15,-1.1205826005652552e-15,-3.0529372421110946e-16,-1.2226793371304545e-15,-8.173552024946295e-16,4.461107921283082e-16,3.985813575938862e-16,7.514418729077353e-16,-3.150901471706384e-16,-1.2196230863510875e-15,1.5501211958767628e-16,-5.57434949307535e-16,-1.2681131387106294e-15,-1.475786315452565e-15,-1.736265944169463e-16,5.834514838895841e-16,5.689572813907195e-16,-1.4507860051275756e-17,-2.2171158910029757e-16,4.1019249478303427e-16,-7.115735464201665e-16,-4.528333110765292e-16,4.6129744629544935e-29,7.976216596114755e-29,5.545641246930808e-29,5.450979984604853e-29,6.528624455337009e-29,5.407281837872922e-29,6.307016122579876e-29,6.479123240941396e-29,4.649805164801915e-29,5.715818824229295e-29,481.8164259071093,552.6168375301592
-2.3787206422244074e-08,6.348874116815053e-08,1.2776791884723659e-08,7.788864797188826e-09,3.052946910747827e-09,-3.0157625062845365e-08,-1.1814252422506124e-08,8.211836622478342e-09,1.0286479570190612e-08,-9.882496278984852e-10,1.123927473078051e-08,8.799047278018233e-09,-2.0138693448624946e-08,-6.198325517891667e-09,2.7811790442691263e-09,1.818930299865758e-08,-8.025760940985109e-09,-1.072364362831288e-09,-1.3730650752353062e-08,3.781128843247091e-09,5.98624926271781e-10,-5.049043022765468e-09,9.02540815507055e-09,1.933287046086689e-08,4.660464495724032e-10,-2.2388359390963314e-09,1.1606450338736173e-08,7.406265333895188e-09,-5.8880011438124515e-09,3.0182241781655685e-09,1.2782026369788376e-08,-1.5370994431778118e-09,-6.429307335483439e-10,-3.899012319188502e-09,8.51660171359435e-09,-6.195874519802024e-09,-5.2179451870415505e-09,-5.118657941949323e-09,-6.279913922213609e-09,-6.0609859353633055e-09,-5.898499466638896e-09,-5.597111663036003e-09,-6.074940994693634e-09,-6.733451130003232e-09,-8.695524300605939e-09,-4.82126916168113e-09,551.0232320336254,234.51838776204625
-4.3128072375690623e-16,-6.436575893433804e-17,-6.52005018510148e-16,-1.099058081722693e-15,2.923574816042253e-16,2.4860570174267257e-17,6.108978789434762e-16,4.520038524848618e-16,5.780602661260593e-16,-6.263797642504929e-16,1.5235794444810132e-16,2.0875918986312436e-16,5.4232538599025496e-17,1.072057727946198e-15,2.04158748971545e-15,-1.120582465535087e-15,-3.0529429644435303e-16,-1.2226797785529136e-15,-8.17356748109186e-16,4.461109946834505e-16,3.985818751108025e-16,7.514425363001201e-16,-3.150884687597792e-16,-1.2196206041831175e-15,1.550131259763142e-16,-5.574352745485494e-16,-1.2681125122317214e-15,-1.4757862158111093e-15,-1.7362494995504893e-16,5.834497211519948e-16,5.689583150744466e-16,-1.4507636971611303e-17,-2.217112657188194e-16,4.1019190650010294e-16,-7.115742707700993e-16,-4.528336238116669e-16,-1.542193282319297e-22,2.476103367469617e-22,-6.698686845153675e-23,-7.392041307212665e-23,9.901928494918149e-23,-1.2934222724343782e-22,1.8458656033284875e-22,7.95647002272085e-23,-1.5895648214399256e-22,1.7497507906363594e-22,533.7257247692401,360.0702420261574
1.5798325596222708e-11,-3.333063370882529e-13,-2.514615709202828e-11,-2.3367767727354435e-12,1.9084667760147185e-11,-5.723531028214463e-12,8.728731472388306e-13,7.373549294971806e-12,-1.1302238760786161e-11,9.022860883859233e-13,-2.65109831175105e-12,-6.794311944736077e-12,3.7160702935126496e-12,-1.0307127660856173e-12,4.0224879497583697e-13,7.11015355923818e-12,4.850690830274357e-12,-1.9089168937448906e-12,-2.2080707841519052e-12,-5.828369947535556e-12,3.409526113221351e-12,-1.6330082510557278e-12,3.002333202036883e-12,1.2968143973781694e-12,-4.848071070776826e-12,9.73232125122357e-13,-1.0828882968272745e-12,1.210933485946222e-12,-2.6732948659373193e-12,-4.499682106785287e-12,2.575395452145683e-12,-6.031630478043925e-12,-2.906314890234847e-12,1.3894940064838006e-12,-4.218384556435472e-13,-2.8588395653666777e-12,7.01487370795284e-13,1.59131366937737e-12,1.1635932018264072e-12,1.6007859100775068e-12,1.2023231802521517e-12,1.0460556032487744e-12,2.208364784442307e-12,7.713193148420339e-13,3.382618837810547e-12,4.662954050660417e-12,660.4632041963955,567.394951265074
-4.287992828004717e-16,-6.84884893891459e-17,-6.484703558217154e-16,-1.1061077442950632e-15,2.92865815823882e-16,2.3395377581874365e-17,6.078101769162635e-16,4.501848132703292e-16,5.769878408065e-16,-6.289072422162942e-16,1.5443438362022257e-16,2.0702473333287463e-16,5.5141708325395853e-17,1.073806192185856e-15,2.040643005549699e-15,-1.1207370447996168e-15,-3.0671778441815364e-16,-1.2244423443053595e-15,-8.190060951697478e-16,4.445494695819165e-16,3.984067331826139e-16,7.503591993992959e-16,-3.1527655881113055e-16,-1.219058244386487e-15,1.5606628216592117e-16,-5.559416934678042e-16,-1.2678770269587712e-15,-1.4754198667160038e-15,-1.737096556142502e-16,5.834682547158331e-16,5.680849345949511e-16,-1.432556404883356e-17,-2.204085860739431e-16,4.099300376740664e-16,-7.116800431584275e-16,-4.526734790245837e-16,2.401142467058343e-19,4.556401878120119e-19,4.33130793886854e-19,4.371922506944894e-19,4.614949204888739e-19,3.4706195321706964e-19,2.5357790364484194e-19,4.3303931288098447e-19,-1.6105078571906445e-19,-1.4266943664085249e-19,318.17855213658316,368.3629743892586
2.0425686049331612e-12,-1.0378945972165555e-11,-6.987539594140796e-13,-1.550396952699294e-12,4.594451804089459e-12,-1.5788053936502498e-12,-8.37651759248282e-12,-1.5675368390735628e-13,5.096800069195248e-12,1.5542606438119358e-12,-1.9538958681796483e-12,4.555439808919914e-12,1.8666574018506726e-12,-9.937646601001674e-13,4.3826924849904865e-13,-4.277624828336202e-12,1.9287296883857265e-12,-7.800539859495255e-13,1.0605500367767864e-12,3.0253171867695824e-12,3.624913214411114e-12,-1.1455063396662484e-12,-1.91888201249502e-12,-6.031899031540776e-13,-3.4155751166240995e-13,-1.4308385135282818e-12,8.757435745720914e-13,-1.0666438462418343e-12,-5.140007362061549e-13,-2.122187223753338e-12,9.533634311738689e-14,1.929428972784235e-12,2.7958254013819427e-13,1.7286684033976844e-13,-1.2803885979814135e-12,-7.240514433327363e-13,1.6155206512824538e-12,1.9672414738880484e-12,1.899852020495474e-12,1.4924170840119322e-12,2.10602932662618e-12,1.7344407160502229e-12,1.4582506209503965e-12,2.073300949326229e-12,1.966605697734103e-12,1.6055974908987802e-12,412.3852758368921,520.419009005818
-4.3128399035330506e-16,-6.43664521522739e-17,-6.520043831620459e-16,-1.0990610809095724e-15,2.923613273457415e-16,2.4858336430582648e-17,6.108946078637915e-16,4.52002608347334e-16,5.780601929102861e-16,-6.263790788190943e-16,1.523572998308945e-16,2.0875720148459385e-16,5.4231219567250793e-17,1.0720569633603742e-15,2.041588110200127e-15,-1.1205825962474605e-15,-3.0529372788905924e-16,-1.2226793433020557e-15,-8.173552068433093e-16,4.461107962697273e-16,3.985813526783512e-16,7.514418718143279e-16,-3.1509014914612037e-16,-1.2196230865889547e-15,1.5501212048549265e-16,-5.574349491766097e-16,-1.2681131344393949e-15,-1.475786317791205e-15,-1.736265904539973e-16,5.83451482440411e-16,5.68957280183797e-16,-1.4507854828034345e-17,-2.21711590594274e-16,4.1019249656018283e-16,-7.11573545153796e-16,-4.528333085247109e-16,-1.331900919461578e-24,-1.1540618919255899e-24,-1.173834986337794e-24,-1.4578393089288785e-24,-9.542587088131462e-25,-1.2720021192824677e-24,-1.3534044788769976e-24,-1.4575496983690493e-24,-9.06310954132908e-25,7.587806528288031e-26,680.1645936306235,410.49260885252795
2.722270985583491e-05,0.00014811176991251008,-2.5265617363927683e-05,-6.559372063479396e-05,5.932383183049201e-06,0.00010206582267807886,4.800207710008654e-05,5.4355833886743914e-05,-1.0990597654664533e-05,1.9647143566366528e-05,-8.000794789668908e-06,1.457125360800062e-05,-5.132845151465471e-06,2.465960604134855e-05,2.49537827772447e-05,-9.212659348920456e-06,1.3197964006917936e-05,1.695324019377811e-05,8.70649131607856e-06,-3.5037578571472345e-05,1.0208464322623468e-05,-3.9108034663368654e-07,1.2719368028177748e-05,-2.4027401605079608e-05,6.814931673307272e-06,3.2244167372225845e-05,1.5279302315825037e-05,3.2003864541498075e-05,-8.09075048502207e-06,4.529034208130271e-06,-2.827092435452697e-05,-1.2255979247184354e-06,1.5306063884334243e-05,-7.613302241444127e-06,1.856227708941614e-06,-1.3162090710574455e-05,-1.921334842336364e-05,-1.1421980161685497e-05,-2.000609674723819e-05,-1.8397189705865458e-05,-1.3329516150406562e-05,-1.888100268843118e-05,-1.2523645636974834e-05,-1.8913831809186377e-05,-1.834379872889258e-06,-2.1510472834052052e-06,656.1055135563665,325.13196316784075
-4.31284576321695e-16,-6.43658376789612e-17,-6.52003663521258e-16,-1.0990617611604935e-15,2.9236045140340825e-16,2.4857746399864196e-17,6.108944117106578e-16,4.52002565467543e-16,5.780598464286741e-16,-6.263791406916667e-16,1.5235739581850605e-16,2.0875695947486007e-16,5.4230911151876937e-17,1.0720559759826884e-15,2.041588095680749e-15,-1.1205825984104657e-15,-3.0529313103139575e-16,-1.2226794938942033e-15,-8.173556719482169e-16,4.461107154152285e-16,3.985814109129352e-16,7.514421767459745e-16,-3.150902037861402e-16,-1.2196232811051824e-15,1.5501169709309193e-16,-5.574347549848913e-16,-1.2681133250774725e-15,-1.4757865351457057e-15,-1.7362674439561754e-16,5.834514254484976e-16,5.689573758304024e-16,-1.4507907336406048e-17,-2.2171149237483576e-16,4.1019263487412623e-16,-7.1157383235644925e-16,-4.528334561380909e-16,-1.3828540764185273e-23,-4.584828026708312e-23,-5.395354838919038e-23,-2.3963118855093755e-23,-5.2114704152789335e-23,-2.244175484544253e-23,-1.7514359237476564e-23,-2.9571441841506585e-23,3.113164147352184e-23,-2.711866187245186e-23,482.26270111428516,289.3134222103481
-4.305701740387709e-16,-4.787946630035566e-17,-6.538938465323126e-16,-1.1097179583160143e-15,2.854872466939818e-16,1.785909760998987e-17,6.00947757977354e-16,4.511013086536081e-16,5.76052321703259e-16,-6.273847506041219e-16,1.4767514838104769e-16,2.1369109898783715e-16,4.951309158281025e-17,1.0635391154336829e-15,2.0449307323751164e-15,-1.1242221715214498e-15,-3.005242381356081e-16,-1.22522959910493e-15,-8.23144378239328e-16,4.462951951937797e-16,3.928232961809814e-16,7.566414856151794e-16,-3.168224027522043e-16,-1.2163787799114648e-15,1.534077245609551e-16,-5.559057656142851e-16,-1.2635711375989791e-15,-1.4754822781178197e-15,-1.718478321904789e-16,5.8869546298203e-16,5.744600482859815e-16,-1.836687466695177e-17,-2.25256401666433e-16,4.1275045714060465e-16,-7.134616794987507e-16,-4.572563208666571e-16,-7.79829278772889e-19,-1.628301933883338e-18,-9.388840130503777e-19,-7.845197030387944e-19,-1.4147114920129579e-18,-7.315374406362776e-19,-1.1981623284890522e-18,-1.137232721556279e-18,-3.2942302458801817e-19,-8.140366092219835e-19,548.0530391206147,256.2892364344349
1.7518523910306033e-11,-2.607488386101525e-10,2.0370397713521576e-11,5.3615512159179805e-11,-4.823024475799486e-11,-2.5537275847013612e-11,-1.7462485718763035e-11,-6.517672710047659e-11,1.0300353035783958e-10,2.176937230640146e-11,-2.372076860595642e-12,-2.333539911204093e-11,5.69086321127665e-11,-6.58370183288288e-12,7.809972364580887e-12,7.333364262016736e-11,6.555863468337832e-11,4.087130612003468e-11,-1.3132711869258523e-11,2.2330207976300835e-11,4.8544356081017716e-12,1.469125942398709e-11,4.3445263967739286e-11,-1.6719645828919472e-11,-9.325368973236381e-12,1.3262230618981904e-11,5.109414417301071e-11,3.1403617391876295e-11,2.958943227417238e-11,4.017584681393344e-11,-4.009256656619986e-11,-1.185808319277666e-11,3.5054935554840214e-11,2.258504945003556e-11,5.4900798738648894e-11,3.774370546374299e-12,3.3019007666945654e-11,9.431093059286688e-12,2.2652230785569216e-11,3.078214766416565e-11,1.040384445261111e-11,2.3338232388314673e-11,3.081694274764679e-11,2.2347554362589506e-11,3.5582481405782573e-11,1.5452987847663913e-11,410.95247319245306,479.7192765510789
-4.3128399972580654e-16,-6.436646048922471e-17,-6.520043754445469e-16,-1.0990610867830688e-15,2.923613267733672e-16,2.4858327843389788e-17,6.108946139140017e-16,4.520025893170168e-16,5.780601952015386e-16,-6.263790780028684e-16,1.5235729792881253e-16,2.0875720002289025e-16,5.42312199607728e-17,1.0720569626151659e-15,2.041588108874174e-15,-1.1205826019019325e-15,-3.052937212591275e-16,-1.2226793354044246e-15,-8.173552019711057e-16,4.461107918129545e-16,3.9858135683133986e-16,7.514418720781449e-16,-3.15090145839539e-16,-1.2196230873957092e-15,1.5501212020491632e-16,-5.574349495522937e-16,-1.268113137397365e-15,-1.4757863151647e-15,-1.7362659426234795e-16,5.834514830856215e-16,5.6895728326821e-16,-1.450785968422378e-17,-2.2171159107488456e-16,4.1019249539476706e-16,-7.115735469203255e-16,-4.528333113071033e-16,1.4031748720268458e-25,2.3097369057947435e-25,1.5815741633688638e-25,1.2162669762649204e-25,1.984480803146453e-25,1.45812038993017e-25,2.064667158307488e-26,2.1005674785469977e-25,1.5483599145116318e-25,7.32914150265639e-26,375.24846388950454,329.6162027292112
4.8263603325080045e-14,-6.365705007036889e-15,1.761129166396331e-14,5.015807736995218e-14,-5.326917066422228e-14,4.587240469184153e-14,4.404824082183235e-14,5.07613397804497e-15,2.317538147165536e-14,-3.5693075715865446e-14,1.289193918662551e-14,1.6211212803364866e-15,2.7826686242801198e-14,-1.4354652984320486e-14,2.7587600581196265e-14,6.912388489170896e-15,4.2364246733202346e-15,-1.2147055895121906e-14,-8.664652044825193e-16,-2.0959578430922243e-14,4.47744189684984e-15,1.0672314255049926e-14,1.4274723305631628e-14,2.1279065200662258e-14,5.159923559335564e-15,-1.2599176126515486e-14,1.4600331843618037e-14,9.179764889546814e-16,2.6645413183032458e-14,-1.721940356148849e-14,9.422905646094659e-15,-1.2565839487616224e-15,-1.9440746165567422e-14,2.424408437691791e-15,8.211181840328809e-15,1.2294485450416478e-14,6.053722239411619e-16,7.85523278097177e-15,3.229970620732326e-15,1.1882651463742603e-15,3.7012773285182744e-15,2.52967639071094e-15,7.848120245313676e-16,4.693198649532212e-15,1.1196423486359796e-15,6.210811487501744e-15,485.4793619759929,379.51018488030047
2.5641880082680094e-08,-1.0796384097134976e-07,5.181468539141074e-08,3.8129306747060846e-08,-4.437033607934939e-08,5.7189906933664825e-08,4.708638549475814e-08,3.980412855068503e-08,3.9609798475285205e-08,-6.37609004589587e-08,-2.642216549800065e-08,-4.364623262465332e-08,5.861106368865353e-08,-1.9049931802123915e-08,1.48410031850697e-09,-5.102826050257511e-09,-7.917415020716486e-09,1.3255036743849169e-08,-1.3459784158280775e-08,-2.350355690181664e-08,7.944448588928145e-09,9.710552996565923e-09,-4.5034623083963406e-08,2.0836038124375857e-08,-2.0210001083857943e-08,-3.106073702129883e-08,5.713888219454787e-09,1.4341342470624136e-08,-2.181134782555985e-08,1.1095564449830186e-08,-2.2177774078676827e-08,-5.226686653612853e-10,-3.456106653563337e-08,-2.051091741978459e-08,1.5059786182487526e-08,-4.427886288658836e-09,2.586972636109408e-09,1.0697308816531859e-08,1.0275922335267751e-08,3.8590424189521855e-09,1.038936137121027e-08,7.2766694891868156e-09,2.112354735572808e-09,1.0258676574892434e-08,9.930733568808137e-09,1.459457088515137e-08,441.3408912104211,371.93019200047274
-4.3128399647533994e-16,-6.436645815301507e-17,-6.520043819811407e-16,-1.0990610831902114e-15,2.9236132594506916e-16,2.4858329771277383e-17,6.108946116243782e-16,4.520025930557548e-16,5.780601964413389e-16,-6.263790775457316e-16,1.5235729656711276e-16,2.0875720157716098e-16,5.4231221266590383e-17,1.0720569584355992e-15,2.0415881082859004e-15,-1.1205825993086382e-15,-3.0529372404717963e-16,-1.222679336114287e-15,-8.173552032530548e-16,4.461107932797472e-16,3.985813578523656e-16,7.514418734247991e-16,-3.1509014785293946e-16,-1.219623086154715e-15,1.5501211972609674e-16,-5.574349490859755e-16,-1.2681131385498639e-15,-1.475786316147936e-15,-1.7362659524193412e-16,5.834514841530286e-16,5.689572819704109e-16,-1.450785948359276e-17,-2.217115890686283e-16,4.101924942934022e-16,-7.115735464798375e-16,-4.528333120899927e-16,3.8969069279505025e-26,2.753222858685693e-26,3.165464619570683e-27,3.4780593814306597e-26,2.182334698636144e-26,6.303324037839288e-26,1.1517012996224258e-25,2.2774660852763492e-28,1.1602240788867238e-25,5.641101192404701e-26,533.4624447403488,405.9116116932525
-4.286795674795167e-16,-7.237717025643423e-17,-6.54498133631147e-16,-1.101848612403089e-15,2.9664683835144215e-16,2.3421786016753576e-17,6.058121347251562e-16,4.523396877027415e-16,5.78590262862203e-16,-6.2696559959995435e-16,1.5483709616251394e-16,2.1132949331007384e-16,5.837025247798398e-17,1.0723188041798906e-15,2.0411105408949316e-15,-1.123806222810364e-15,-3.0559652063739775e-16,-1.222724004847692e-15,-8.182251937478483e-16,4.473628531729303e-16,3.983194558100467e-16,7.504408178592294e-16,-3.150135708082626e-16,-1.2205594886168477e-15,1.529963380703912e-16,-5.576553876433057e-16,-1.2659846388419684e-15,-1.4750942954883675e-15,-1.7488419547242425e-16,5.834229173860873e-16,5.700680439074319e-16,-1.522649855068939e-17,-2.2034467703841923e-16,4.0991071761847193e-16,-7.115433671386711e-16,-4.520122639781116e-16,8.256581349368355e-19,8.974933427642961e-19,9.407866318568262e-19,7.160644068930138e-19,9.409293205124916e-19,7.426349474330773e-19,6.814844832767524e-19,9.58451590825779e-19,3.573402668641063e-19,2.2291219868718153e-19,331.0938547859939,521.2308582498208
2.2855304407689458e-11,2.2524110641015448e-12,-3.0878924589222664e-11,6.42176881534357e-12,1.6663841442251886e-11,-8.49689760394638e-12,6.039426557399941e-12,6.885830400865888e-12,-1.2958337357334428e-11,-1.3067136982465002e-12,-6.958107725204689e-12,-3.790927021382519e-12,4.1457004592149526e-13,7.867712966299396e-12,-2.771988749203865e-13,2.7909552124042386e-12,9.564654573620293e-12,-6.767559183664676e-12,-4.306228224107984e-12,3.330127240064789e-12,1.2830160751119164e-11,-1.1549985052718969e-12,-3.385188925107999e-12,4.6355696720435664e-12,3.639145369327451e-12,-8.502354977639333e-13,1.3394868394024526e-12,6.83148414478862e-13,3.466129707996322e-12,-1.1450022143887364e-12,-1.9312946219392546e-12,7.33015789335403e-13,-6.872623663020579e-12,3.1746355831693215e-12,-5.087927708786339e-13,2.885115775689985e-12,5.867072236029336e-13,6.748400666403698e-13,5.734745902978566e-13,1.0500866669260756e-12,5.552201493702613e-13,4.437261105424972e-13,1.7559639723177534e-12,8.247071916437504e-14,3.463075529466786e-12,5.03544558480562e-12,689.7579230664667,567.2957374333718
5.97763417592582e-14,1.6084687446052403e-12,-3.0396112210750446e-14,-9.748040558475338e-13,-4.067985407408775e-13,6.403910860231295e-13,3.3990620884906696e-13,4.556881166559892e-13,5.6776208314672425e-14,3.9138981975067625e-13,1.3678698797214e-13,-2.2171945127615091e-13,1.9765235413677602e-13,9.178186093371279e-14,6.385508924329872e-13,-1.0384282479511242e-13,3.3760232959994066e-13,3.795046527467529e-13,5.093004791797472e-15,-2.728970217776957e-13,2.9815730660144874e-13,-1.7883968407727891e-13,-1.953685917584273e-13,6.929922925801781e-14,6.72506048431342e-14,1.5395532999539995e-13,-4.361295562524622e-14,-1.0858652551640911e-13,2.4614520630107075e-13,1.2746997278153163e-13,1.598687850120254e-14,-4.187298985432433e-14,1.5550497050494925e-13,1.0138079430378709e-13,-1.1585236338021805e-13,-9.90756478137523e-14,-1.4867688785842603e-13,-1.340027128973395e-13,-1.443143835769961e-13,-1.6047723588354101e-13,-1.395533943395963e-13,-1.608475857931349e-13,-1.1947815783605598e-13,-1.4727746745681752e-13,-2.1512370200092376e-14,-1.867415591735519e-14,694.4842977918411,338.0336834295268
